iter	Logloss
703	0.2943236943
704	0.2943202267
705	0.2942635489
706	0.2942562508
707	0.2942300373
708	0.2941491328
709	0.2941389111
710	0.2940734822
711	0.2940319371
712	0.2939792179
713	0.2938791127
714	0.2937958167
715	0.293740165
716	0.2937065597
717	0.2936847761
718	0.2936150889
719	0.2935335755
720	0.2934517709
721	0.2933473706
722	0.2932736478
723	0.2932464201
724	0.2932427758
725	0.2931803235
726	0.2931444121
727	0.2931173955
728	0.2930824744
729	0.2929862207
730	0.2929302306
731	0.2928792518
732	0.2928247978
733	0.2927964377
734	0.2927659198
735	0.2927123324
736	0.2926816565
737	0.2926096964
738	0.2926078192
739	0.2925979706
740	0.2925642247
741	0.2924982892
742	0.2924645929
743	0.2923914287
744	0.2923436066
745	0.2922776939
746	0.2922471124
747	0.2921932077
748	0.2921498485
749	0.2921180001
750	0.2920981163
751	0.292068609
752	0.2920629352
753	0.2919835123
754	0.291976652
755	0.2919291381
756	0.2918806847
757	0.2918192993
758	0.2917612221
759	0.291671141
760	0.2915965246
761	0.291593464
762	0.2915523149
763	0.2915272268
764	0.2915242647
765	0.2914938734
766	0.2914539222
767	0.2914152759
768	0.2913494194
769	0.2913314515
770	0.2912748878
771	0.2912053617
772	0.2911636707
773	0.2911201878
774	0.2910542237
775	0.2909949488
776	0.290936458
777	0.2909319073
778	0.2908949198
779	0.2908597584
780	0.2908247794
781	0.2907999351
782	0.2907372978
783	0.2907009277
784	0.2906913068
785	0.2906606976
786	0.290595886
787	0.2905169381
788	0.2904530629
789	0.2903919589
790	0.2903463772
791	0.2903103164
792	0.2902246649
793	0.290170794
794	0.2901176901
795	0.2900887538
796	0.2900344709
797	0.2899944666
798	0.2899587834
799	0.2898896564
800	0.2898549834
801	0.2898170189
802	0.2897480304
803	0.289735076
804	0.2896710622
805	0.2896274959
806	0.2895380855
807	0.2894422853
808	0.28937839
809	0.2893138205
810	0.2892610694
811	0.2892582505
812	0.2892290372
813	0.2892063813
814	0.2891591918
815	0.2891000468
816	0.2890618181
817	0.2890012233
818	0.2889523985
819	0.2888608641
820	0.2888135519
821	0.288737879
822	0.2887175901
823	0.2886888263
824	0.2886654939
825	0.2885734981
826	0.2885386402
827	0.2884729532
828	0.2884339765
829	0.2883864411
830	0.2883477945
831	0.2883230776
832	0.288281347
833	0.2881950369
834	0.2881812025
835	0.2881382287
836	0.2881114115
837	0.2880457631
838	0.2880080923
839	0.2879566754
840	0.287940471
841	0.2878634739
842	0.287789664
843	0.2877609265
844	0.2877464317
845	0.2877135498
846	0.2876935116
847	0.287603386
848	0.2875759759
849	0.2875515196
850	0.2875193853
851	0.2874140805
852	0.2873513348
853	0.2873239417
854	0.2872778863
855	0.2872584191
856	0.2871810744
857	0.2871504419
858	0.2870954847
859	0.2870160843
860	0.286986971
861	0.2869247267
862	0.2868928464
863	0.2868375977
864	0.2867881457
865	0.286784945
866	0.2867488258
867	0.2866858013
868	0.2866390998
869	0.2865712475
870	0.2865056227
871	0.2864600687
872	0.2864304771
873	0.2863721729
874	0.2863177422
875	0.2862723725
876	0.2862152365
877	0.2861727773
878	0.2861263232
879	0.2860625565
880	0.2860232176
881	0.2859494611
882	0.2859268518
883	0.2858840146
884	0.2857943056
885	0.2857469835
886	0.2857101543
887	0.2856522174
888	0.2855705279
889	0.2855510034
890	0.2854987411
891	0.2854382324
892	0.2853875749
893	0.2853214516
894	0.2852693592
895	0.2852189248
896	0.2851839571
897	0.2851312192
898	0.2850923019
899	0.2850027259
900	0.2849785018
901	0.2849562734
902	0.284921819
903	0.2848781278
904	0.284855774
905	0.2848011778
906	0.2847327343
907	0.2846655095
908	0.2846382531
909	0.2845888993
910	0.2845099286
911	0.284427818
912	0.284394232
913	0.2843470641
914	0.284318347
915	0.2842671768
916	0.2842222694
917	0.2841802039
918	0.2841359665
919	0.2840791351
920	0.2840153234
921	0.2839469473
922	0.2839071349
923	0.2838612313
924	0.2838322363
925	0.283775139
926	0.2836938433
927	0.2836644171
928	0.2836130857
929	0.2835515834
930	0.2835209754
931	0.2835019073
932	0.2834538906
933	0.283392834
934	0.283305185
935	0.2832728762
936	0.283198907
937	0.2831091009
938	0.2830607258
939	0.2829963052
940	0.2829424527
941	0.2829109279
942	0.2828986473
943	0.2828543117
944	0.2828399003
945	0.2827692498
946	0.2827300291
947	0.2826849188
948	0.28265404
949	0.2826297159
950	0.2826175994
951	0.2825822411
952	0.2825128962
953	0.2824693058
954	0.2824179733
955	0.2823805048
956	0.2823344676
957	0.282244089
958	0.282194924
959	0.282168267
960	0.2821193698
961	0.2820533621
962	0.2819785853
963	0.281934128
964	0.2818890519
965	0.2818642359
966	0.2818340597
967	0.2818320752
968	0.2817749094
969	0.2817485102
970	0.2817253237
971	0.2816824316
972	0.2816146438
973	0.2815477358
974	0.2814976796
975	0.2814817631
976	0.2814281431
977	0.28138736
978	0.2813584168
979	0.2813021471
980	0.2812246572
981	0.281207246
982	0.28117022
983	0.2811289402
984	0.2810545611
985	0.2809909804
986	0.2809289306
987	0.2808597506
988	0.280806484
989	0.2807283322
990	0.2807193112
991	0.2806530138
992	0.2805985385
993	0.2805516058
994	0.2805134896
995	0.2804695203
996	0.2804503325
997	0.2803944715
998	0.2803429286
999	0.2803180711
