iter	Passed	Remaining
175	5360	25095
176	5398	25099
177	5433	25093
178	5468	25083
179	5501	25062
180	5537	25055
181	5569	25030
182	5602	25012
183	5647	25045
184	5680	25023
185	5713	25004
186	5743	24968
187	5773	24936
188	5802	24900
189	5829	24853
190	5864	24841
191	5904	24846
192	5942	24845
193	5986	24871
194	6036	24920
195	6078	24933
196	6120	24947
197	6161	24957
198	6196	24941
199	6214	24856
200	6243	24817
201	6270	24773
202	6297	24726
203	6336	24723
204	6368	24696
205	6415	24727
206	6448	24701
207	6471	24642
208	6517	24665
209	6557	24667
210	6592	24653
211	6645	24699
212	6678	24676
213	6722	24692
214	6762	24690
215	6795	24664
216	6829	24642
217	6866	24630
218	6885	24554
219	6891	24435
220	6919	24391
221	6965	24411
222	7008	24418
223	7042	24398
224	7080	24387
225	7095	24300
226	7124	24260
227	7151	24213
228	7182	24180
229	7213	24150
230	7241	24107
231	7269	24063
232	7304	24046
233	7333	24005
234	7381	24028
235	7409	23987
236	7436	23942
237	7464	23898
238	7494	23863
239	7521	23819
240	7544	23760
241	7571	23716
242	7599	23673
243	7630	23642
244	7671	23641
245	7699	23598
246	7725	23553
247	7753	23510
248	7780	23467
249	7803	23411
250	7831	23368
251	7858	23325
252	7885	23281
253	7911	23237
254	7947	23219
255	7986	23211
256	8022	23192
257	8057	23172
258	8103	23184
259	8138	23162
260	8145	23062
261	8178	23038
262	8229	23061
263	8277	23076
264	8322	23083
265	8360	23071
266	8386	23024
267	8423	23007
268	8463	22998
269	8500	22984
270	8535	22960
271	8574	22950
272	8603	22912
273	8630	22868
274	8718	22984
275	8752	22958
276	8785	22930
277	8800	22856
278	8828	22814
279	8855	22770
280	8881	22726
281	8908	22682
282	8941	22652
283	8968	22610
284	8994	22566
285	9022	22525
286	9058	22504
287	9089	22470
288	9141	22490
289	9182	22481
290	9212	22446
291	9256	22443
292	9295	22429
293	9336	22420
294	9372	22399
295	9406	22372
296	9441	22347
297	9475	22320
298	9510	22296
299	9548	22279
300	9586	22262
301	9618	22230
302	9649	22196
303	9680	22162
304	9710	22126
305	9748	22109
306	9777	22070
307	9806	22032
308	9833	21989
309	9864	21956
310	9895	21922
311	9929	21896
312	9958	21857
313	9987	21819
314	10014	21777
315	10041	21736
316	10068	21693
317	10097	21656
318	10134	21636
319	10171	21614
320	10198	21573
321	10226	21533
322	10255	21494
323	10283	21456
324	10316	21427
325	10344	21386
326	10370	21343
327	10397	21302
328	10424	21261
329	10452	21220
330	10482	21185
331	10511	21150
332	10540	21111
333	10568	21073
334	10594	21031
335	10622	20992
336	10649	20951
337	10676	20910
338	10711	20885
339	10745	20858
340	10780	20834
341	10811	20801
342	10842	20768
343	10872	20734
344	10890	20676
345	10920	20641
346	10947	20601
347	10972	20558
348	11000	20519
349	11027	20480
350	11054	20440
351	11085	20406
352	11113	20370
353	11160	20366
354	11196	20342
355	11232	20318
356	11262	20285
357	11293	20252
358	11324	20219
359	11355	20188
360	11367	20120
361	11398	20089
362	11429	20056
363	11458	20021
364	11487	19984
365	11514	19945
366	11541	19906
367	11568	19867
368	11595	19828
369	11622	19789
370	11649	19750
371	11676	19712
372	11704	19675
373	11749	19665
374	11777	19628
375	11804	19590
376	11830	19550
377	11857	19511
378	11880	19466
379	11907	19428
380	11934	19390
381	11945	19325
382	11972	19287
383	12000	19250
384	12028	19213
385	12044	19159
386	12073	19123
387	12100	19085
388	12115	19029
389	12142	18992
390	12172	18959
391	12208	18935
392	12235	18898
393	12262	18860
394	12272	18797
395	12299	18759
396	12326	18722
397	12340	18666
398	12367	18629
399	12395	18593
400	12422	18556
401	12449	18519
402	12476	18482
403	12503	18445
404	12530	18408
405	12557	18372
406	12584	18335
407	12611	18298
408	12637	18261
409	12665	18225
410	12691	18188
411	12718	18152
412	12748	18119
413	12798	18115
414	12825	18078
415	12857	18049
416	12885	18014
417	12913	17979
418	12940	17943
419	12968	17909
420	12995	17873
421	13023	17837
422	13046	17796
423	13074	17761
424	13101	17725
425	13129	17691
426	13156	17655
427	13176	17609
428	13211	17584
429	13241	17552
430	13269	17518
431	13296	17482
432	13324	17447
433	13351	17412
434	13375	17372
435	13402	17337
436	13429	17302
437	13453	17261
438	13481	17227
439	13507	17191
440	13534	17156
441	13564	17124
442	13595	17093
443	13624	17060
444	13653	17028
445	13683	16997
446	13698	16946
447	13708	16891
448	13736	16857
449	13787	16851
450	13857	16868
451	13900	16853
452	13942	16835
453	13970	16801
454	13997	16766
455	14027	16734
456	14058	16703
457	14088	16672
458	14118	16641
459	14148	16609
460	14179	16579
461	14209	16547
462	14241	16518
463	14274	16489
464	14301	16454
465	14329	16420
466	14360	16390
467	14391	16359
468	14422	16329
469	14453	16298
470	14484	16268
471	14515	16238
472	14544	16204
473	14574	16173
474	14605	16143
475	14634	16110
476	14663	16077
477	14693	16046
478	14720	16011
479	14750	15979
480	14781	15949
481	14827	15935
482	14863	15909
483	14892	15877
484	14913	15835
485	14943	15804
486	14959	15758
487	14987	15725
488	15015	15690
489	15042	15656
490	15052	15604
491	15080	15571
492	15113	15542
493	15133	15500
494	15160	15467
495	15192	15437
496	15221	15405
497	15276	15399
498	15294	15355
499	15324	15324
500	15353	15291
501	15382	15259
502	15409	15225
503	15438	15193
504	15463	15157
505	15492	15124
506	15520	15092
507	15527	15038
508	15557	15007
509	15585	14974
510	15613	14940
511	15640	14907
512	15667	14873
513	15694	14839
514	15721	14806
515	15748	14772
516	15776	14738
517	15802	14704
518	15849	14688
519	15878	14657
520	15906	14623
521	15932	14589
522	15959	14555
523	15986	14521
524	16013	14488
525	16040	14455
526	16067	14421
527	16094	14387
528	16122	14354
529	16149	14321
530	16176	14287
531	16206	14256
532	16234	14224
533	16261	14190
534	16299	14166
535	16327	14134
536	16354	14100
537	16381	14067
538	16408	14034
539	16436	14001
540	16465	13969
541	16491	13935
542	16518	13902
543	16546	13869
544	16573	13836
545	16600	13803
546	16627	13770
547	16654	13736
548	16678	13701
549	16700	13663
550	16727	13631
551	16754	13597
552	16777	13561
553	16808	13531
554	16824	13489
555	16838	13446
556	16883	13427
557	16914	13398
558	16932	13358
559	16959	13325
560	16986	13292
561	17014	13260
562	17041	13227
563	17069	13195
564	17096	13162
565	17123	13129
566	17150	13096
567	17176	13064
568	17203	13031
569	17230	12998
570	17257	12965
571	17284	12933
572	17322	12908
573	17350	12876
574	17369	12838
575	17396	12805
576	17423	12773
577	17450	12740
578	17477	12708
579	17505	12676
580	17532	12644
581	17559	12611
582	17574	12570
583	17589	12529
584	17615	12496
585	17642	12464
586	17669	12431
587	17695	12399
588	17723	12367
589	17749	12334
590	17777	12302
591	17809	12274
592	17838	12243
593	17864	12210
594	17911	12191
595	17940	12161
596	17967	12129
597	17994	12096
598	18021	12064
599	18048	12032
600	18075	12000
601	18101	11967
602	18128	11935
603	18155	11903
604	18184	11872
605	18213	11841
606	18241	11810
607	18268	11778
608	18295	11746
609	18323	11714
610	18354	11685
611	18388	11658
612	18416	11626
613	18442	11594
614	18470	11562
615	18497	11530
616	18524	11498
617	18551	11466
618	18577	11434
619	18604	11402
620	18631	11370
621	18646	11331
622	18672	11299
623	18699	11267
624	18710	11226
625	18737	11194
626	18764	11163
627	18796	11134
628	18826	11104
629	18853	11072
630	18880	11041
631	18910	11011
632	18956	10990
633	18982	10958
634	19010	10927
635	19037	10895
636	19064	10864
637	19091	10832
638	19119	10801
639	19146	10769
640	19174	10738
641	19201	10707
642	19228	10675
643	19255	10644
644	19270	10606
645	19298	10575
646	19325	10543
647	19357	10515
648	19390	10487
649	19417	10455
650	19445	10424
651	19471	10393
652	19499	10361
653	19526	10330
654	19553	10299
655	19560	10257
656	19587	10226
657	19615	10195
658	19642	10164
659	19669	10132
660	19696	10101
661	19723	10070
662	19750	10039
663	19780	10009
664	19809	9979
665	19836	9948
666	19863	9916
667	19890	9885
668	19956	9873
669	20004	9852
670	20031	9821
671	20058	9790
672	20084	9758
673	20112	9727
674	20138	9696
675	20165	9665
676	20192	9633
677	20219	9602
678	20246	9571
679	20273	9540
680	20284	9501
681	20311	9470
682	20337	9439
683	20364	9408
684	20379	9371
685	20412	9343
686	20444	9314
687	20469	9282
688	20499	9253
689	20527	9222
690	20554	9191
691	20582	9160
692	20608	9129
693	20636	9098
694	20663	9068
695	20691	9037
696	20702	8999
697	20729	8968
698	20761	8940
699	20787	8909
700	20815	8878
701	20842	8847
702	20869	8816
703	20896	8786
704	20908	8748
705	20935	8718
706	20950	8682
707	21004	8662
708	21041	8636
709	21060	8602
710	21087	8571
711	21116	8541
712	21143	8510
713	21170	8480
714	21197	8449
715	21224	8418
716	21251	8388
717	21280	8358
718	21314	8330
719	21343	8300
720	21370	8269
721	21398	8239
722	21424	8208
723	21459	8180
724	21471	8144
725	21499	8114
726	21527	8083
727	21554	8053
728	21582	8023
729	21609	7992
730	21637	7962
731	21664	7931
732	21691	7901
733	21720	7871
734	21752	7842
735	21779	7812
736	21809	7782
737	21836	7752
738	21847	7716
739	21866	7682
740	21893	7652
741	21920	7622
742	21951	7592
743	21999	7569
744	22027	7539
745	22054	7509
746	22081	7478
747	22108	7448
748	22136	7418
749	22163	7387
750	22190	7357
751	22217	7326
752	22229	7291
753	22256	7261
754	22274	7228
755	22300	7197
756	22328	7167
757	22356	7137
758	22382	7107
759	22414	7078
760	22447	7049
761	22459	7014
762	22486	6984
763	22513	6954
764	22528	6920
765	22554	6890
766	22582	6860
767	22609	6829
768	22635	6799
769	22663	6769
770	22690	6739
771	22722	6710
772	22749	6680
773	22776	6650
774	22803	6620
775	22831	6590
776	22859	6560
777	22874	6527
778	22901	6496
779	22928	6467
780	22956	6437
781	22999	6411
782	23030	6382
783	23056	6352
784	23084	6322
785	23111	6292
786	23139	6262
787	23167	6232
788	23194	6202
789	23220	6172
790	23248	6142
791	23275	6112
792	23303	6082
793	23330	6052
794	23358	6023
795	23384	5993
796	23419	5965
797	23453	5936
798	23480	5906
799	23507	5876
800	23534	5846
801	23561	5816
802	23589	5787
803	23615	5757
804	23642	5727
805	23670	5697
806	23702	5668
807	23729	5638
808	23757	5608
809	23784	5578
810	23811	5549
811	23822	5515
812	23849	5485
813	23876	5455
814	23902	5425
815	23930	5396
816	23957	5366
817	23984	5336
818	24035	5311
819	24065	5282
820	24092	5252
821	24120	5223
822	24146	5193
823	24173	5163
824	24200	5133
825	24227	5103
826	24254	5073
827	24282	5044
828	24310	5014
829	24337	4984
830	24364	4955
831	24391	4925
832	24418	4895
833	24450	4866
834	24486	4838
835	24515	4809
836	24541	4779
837	24569	4749
838	24595	4719
839	24623	4690
840	24650	4660
841	24680	4631
842	24708	4601
843	24735	4571
844	24765	4542
845	24792	4513
846	24820	4483
847	24847	4453
848	24874	4424
849	24901	4394
850	24928	4364
851	24955	4335
852	24982	4305
853	25012	4276
854	25064	4250
855	25091	4221
856	25118	4191
857	25146	4161
858	25173	4132
859	25201	4102
860	25228	4072
861	25255	4043
862	25282	4013
863	25311	3984
864	25340	3954
865	25359	3923
866	25385	3894
867	25413	3864
868	25440	3835
869	25473	3806
870	25507	3777
871	25535	3748
872	25561	3718
873	25589	3689
874	25615	3659
875	25643	3629
876	25676	3601
877	25703	3571
878	25730	3541
879	25757	3512
880	25784	3482
881	25812	3453
882	25839	3423
883	25866	3394
884	25894	3364
885	25922	3335
886	25949	3305
887	25976	3276
888	26004	3246
889	26048	3219
890	26079	3190
891	26106	3160
892	26133	3131
893	26160	3101
894	26187	3072
895	26214	3042
896	26242	3013
897	26269	2983
898	26296	2954
899	26323	2924
900	26350	2895
901	26377	2865
902	26403	2836
903	26431	2806
904	26459	2777
905	26495	2748
906	26522	2719
907	26550	2690
908	26580	2660
909	26607	2631
910	26635	2602
911	26666	2573
912	26693	2543
913	26721	2514
914	26748	2484
915	26775	2455
916	26803	2426
917	26830	2396
918	26857	2367
919	26884	2337
920	26911	2308
921	26940	2279
922	26966	2249
923	26993	2220
924	27020	2190
925	27047	2161
926	27097	2133
927	27127	2104
928	27155	2075
929	27184	2046
930	27211	2016
931	27239	1987
932	27265	1958
933	27293	1928
934	27320	1899
935	27347	1869
936	27374	1840
937	27401	1811
938	27428	1781
939	27456	1752
940	27483	1723
941	27522	1694
942	27550	1665
943	27577	1635
944	27603	1606
945	27634	1577
946	27662	1548
947	27690	1518
948	27717	1489
949	27745	1460
950	27772	1430
951	27799	1401
952	27826	1372
953	27854	1343
954	27882	1313
955	27909	1284
956	27936	1255
957	27964	1225
958	27991	1196
959	28018	1167
960	28044	1138
961	28072	1108
962	28125	1080
963	28153	1051
964	28180	1022
965	28207	992
966	28233	963
967	28248	933
968	28275	904
969	28302	875
970	28329	846
971	28355	816
972	28383	787
973	28410	758
974	28437	729
975	28463	699
976	28491	670
977	28521	641
978	28555	612
979	28584	583
980	28614	554
981	28642	525
982	28670	495
983	28697	466
984	28725	437
985	28752	408
986	28780	379
987	28806	349
988	28834	320
989	28861	291
990	28887	262
991	28915	233
992	28942	204
993	28970	174
994	28997	145
995	29025	116
996	29051	87
997	29078	58
998	29165	29
999	29195	0
