iter	Passed	Remaining
402	12623	18700
403	12657	18672
404	12693	18648
405	12728	18622
406	12759	18590
407	12791	18559
408	12824	18531
409	12856	18501
410	12891	18474
411	12922	18443
412	12955	18414
413	12989	18385
414	13023	18357
415	13056	18329
416	13091	18303
417	13123	18273
418	13155	18242
419	13189	18214
420	13224	18187
421	13256	18156
422	13287	18124
423	13319	18093
424	13353	18066
425	13385	18035
426	13419	18007
427	13452	17978
428	13485	17948
429	13515	17915
430	13547	17884
431	13579	17854
432	13613	17826
433	13648	17799
434	13675	17761
435	13704	17727
436	13731	17690
437	13757	17651
438	13786	17617
439	13814	17582
440	13846	17550
441	13874	17516
442	13909	17488
443	13939	17455
444	13968	17421
445	13998	17388
446	14026	17352
447	14055	17318
448	14086	17286
449	14117	17254
450	14146	17220
451	14179	17190
452	14207	17155
453	14235	17120
454	14266	17088
455	14297	17056
456	14325	17021
457	14356	16989
458	14387	16957
459	14416	16923
460	14446	16890
461	14474	16855
462	14504	16823
463	14534	16790
464	14562	16754
465	14592	16722
466	14620	16686
467	14651	16654
468	14680	16621
469	14709	16587
470	14736	16551
471	14766	16518
472	14797	16487
473	14829	16456
474	14856	16420
475	14885	16386
476	14915	16354
477	14946	16322
478	14975	16288
479	15004	16254
480	15032	16220
481	15062	16187
482	15091	16153
483	15123	16123
484	15151	16089
485	15182	16057
486	15211	16023
487	15240	15990
488	15268	15955
489	15299	15923
490	15329	15891
491	15360	15859
492	15386	15823
493	15415	15789
494	15445	15757
495	15474	15724
496	15503	15690
497	15531	15656
498	15562	15624
499	15592	15592
500	15622	15559
501	15649	15525
502	15680	15493
503	15710	15460
504	15738	15426
505	15766	15392
506	15797	15360
507	15826	15328
508	15857	15296
509	15887	15264
510	15915	15230
511	15945	15198
512	15976	15166
513	16006	15134
514	16035	15101
515	16063	15067
516	16094	15035
517	16128	15007
518	16158	14975
519	16186	14941
520	16216	14909
521	16246	14876
522	16274	14843
523	16302	14809
524	16333	14778
525	16363	14745
526	16396	14716
527	16427	14685
528	16459	14654
529	16491	14624
530	16522	14593
531	16577	14583
532	16611	14554
533	16644	14525
534	16676	14494
535	16708	14463
536	16741	14434
537	16773	14404
538	16801	14369
539	16835	14340
540	16866	14309
541	16898	14279
542	16939	14256
543	16968	14223
544	16999	14192
545	17032	14162
546	17063	14131
547	17101	14105
548	17135	14076
549	17164	14043
550	17195	14012
551	17227	13982
552	17255	13947
553	17285	13916
554	17315	13883
555	17346	13852
556	17379	13822
557	17410	13791
558	17443	13761
559	17475	13731
560	17506	13699
561	17535	13666
562	17565	13634
563	17598	13604
564	17632	13575
565	17665	13545
566	17710	13524
567	17743	13495
568	17776	13465
569	17806	13433
570	17837	13401
571	17866	13368
572	17898	13337
573	17929	13306
574	17961	13276
575	17991	13243
576	18024	13213
577	18054	13181
578	18092	13155
579	18127	13126
580	18158	13095
581	18190	13064
