iter	Logloss
616	0.1955479395
617	0.1954692134
618	0.1953461464
619	0.1952691391
620	0.1951388369
621	0.1949950166
622	0.1949093968
623	0.1946977572
624	0.1945648074
625	0.1943988791
626	0.194268403
627	0.1940627163
628	0.1937945072
629	0.1936340516
630	0.1935583117
631	0.1934381197
632	0.1933500653
633	0.193200259
634	0.1930819364
635	0.1928793758
636	0.1927925563
637	0.1926511348
638	0.1925485623
639	0.1923052822
640	0.1921018596
641	0.1919600934
642	0.1918346941
643	0.1917063039
644	0.1915713953
645	0.1914481989
646	0.1913573004
647	0.1912153203
648	0.1908872744
649	0.1907685181
650	0.1905389622
651	0.1903201194
652	0.190154511
653	0.1898443835
654	0.1896433473
655	0.1895050757
656	0.1893952171
657	0.1892788431
658	0.189225298
659	0.1889828917
660	0.1889406497
661	0.188733715
662	0.1886324435
663	0.1885936495
664	0.1884880946
665	0.1883176968
666	0.1880837551
667	0.1879898994
668	0.1877677629
669	0.1876712797
670	0.1875646836
671	0.1873467494
672	0.1872314017
673	0.1871130109
674	0.1868521824
675	0.1866788806
676	0.1865639597
677	0.1864590607
678	0.1863715311
679	0.1861176635
680	0.1858560838
681	0.1857553661
682	0.185714792
683	0.1856637207
684	0.1855156286
685	0.1854626172
686	0.1853786046
687	0.1852849736
688	0.1851009693
689	0.1849629362
690	0.1848300838
691	0.1847495774
692	0.1845813078
693	0.1843814115
694	0.1842454468
695	0.1841380519
696	0.1839416112
697	0.1837923462
698	0.1835589333
699	0.1834680574
700	0.1834103996
701	0.1833693107
702	0.1833158204
703	0.1832494854
704	0.1832029791
705	0.1830571097
706	0.1828825062
707	0.182833144
708	0.1826172561
709	0.1825729405
710	0.1824483589
711	0.1822598269
712	0.1821177547
713	0.18201703
714	0.1819502712
715	0.1817603964
716	0.1816367898
717	0.1815178445
718	0.1813041576
719	0.1811600313
720	0.1811076328
721	0.1809920729
722	0.1807716869
723	0.1807264639
724	0.1806142332
725	0.1805718972
726	0.1803462927
727	0.180091209
728	0.1798900467
729	0.1797212595
730	0.1794571691
731	0.1793627794
732	0.1793257474
733	0.179136594
734	0.1789952332
735	0.1788289317
736	0.1786618936
737	0.1785453081
738	0.178525012
739	0.1784596956
740	0.1782800855
741	0.1781325213
742	0.1779582404
743	0.1777761675
744	0.1775684186
745	0.1774231031
746	0.1773667057
747	0.17716543
748	0.1769592278
749	0.1768577884
750	0.1767625498
751	0.1766742622
752	0.1765930173
753	0.1764546095
754	0.1763436531
755	0.17628086
756	0.1761677279
757	0.1759893073
758	0.1758669191
759	0.1757303661
760	0.1754958099
761	0.1753567204
762	0.1751902154
763	0.1750456829
764	0.1748854075
765	0.174806237
766	0.1747011421
767	0.1745351086
768	0.1743971427
769	0.1743119427
770	0.1740775702
771	0.1739086671
772	0.1737676133
773	0.1735471668
774	0.1734162734
775	0.1731789047
776	0.1730955902
777	0.1728009659
778	0.172647886
779	0.1725391744
780	0.1724206049
781	0.1722761682
782	0.1721840011
783	0.1721401618
784	0.1720640939
785	0.1719677668
786	0.1717740967
787	0.1716832169
788	0.1716057618
789	0.1714272152
790	0.1712526039
791	0.1712176196
792	0.1710260698
793	0.170930339
794	0.1707500929
795	0.1706497444
796	0.1705826077
797	0.1704595808
798	0.1703760969
799	0.1701995366
800	0.1701520992
801	0.1699972236
802	0.169908354
803	0.1698282224
804	0.1696808713
805	0.1695553213
806	0.1694670016
807	0.1693902917
808	0.1692731684
809	0.1691472516
810	0.1689832824
811	0.1688416369
812	0.1687891882
813	0.1687304873
814	0.1684986545
815	0.1683952759
816	0.1682099562
817	0.1679987242
818	0.1678635541
819	0.167796548
820	0.1676055151
821	0.1674762416
822	0.1673659943
823	0.1672528365
824	0.1670812851
825	0.1669315532
826	0.1668323561
827	0.1667479593
828	0.1665464903
829	0.1664033617
830	0.1663537313
831	0.1662023455
832	0.1661790313
833	0.1660207162
834	0.1659688127
835	0.1658506595
836	0.1657369541
837	0.1656700534
838	0.1655752404
839	0.1653856402
840	0.165211222
841	0.1650163656
842	0.1649280125
843	0.1648725808
844	0.1647239708
845	0.16461168
846	0.164444161
847	0.1643255406
848	0.1642450082
849	0.1640402076
850	0.163827737
851	0.1637869895
852	0.1636477597
853	0.1635793724
854	0.1635206641
855	0.1633784266
856	0.1631953328
857	0.1630792638
858	0.1628291913
859	0.1626747128
860	0.1626338135
861	0.162576133
862	0.162407166
863	0.162256433
864	0.1621168108
865	0.1619914497
866	0.1619026505
867	0.1617352918
868	0.1616210245
869	0.1615262534
870	0.1614119416
871	0.1612342602
872	0.1611442731
873	0.1610416774
874	0.1609822894
875	0.1608732929
876	0.1608303997
877	0.1607484046
878	0.1605956681
879	0.1605519564
880	0.1603551034
881	0.1603352899
882	0.160168188
883	0.1601362451
884	0.1601044242
885	0.159919866
886	0.159802077
887	0.1596614772
888	0.1595740782
889	0.1595214068
890	0.1593725802
891	0.1593263829
892	0.1592319588
893	0.1591437368
894	0.1590502347
895	0.1588468424
896	0.1587519922
897	0.158692538
898	0.1585797573
899	0.1584556672
900	0.1584426026
901	0.1582808717
902	0.1581265441
903	0.1580478286
904	0.1579573057
905	0.1578365026
906	0.1577329996
907	0.1576084239
908	0.15748644
909	0.1572881234
910	0.1572208019
911	0.1571809772
912	0.157119877
913	0.1569372959
914	0.1568059423
915	0.1566890043
916	0.1566062916
917	0.1565221906
918	0.1563468836
919	0.1561599657
920	0.156125857
921	0.1560494198
922	0.1559043431
923	0.1558107688
924	0.1557319204
925	0.1556117074
926	0.1554887449
927	0.1553955306
928	0.1552250595
929	0.1550808724
930	0.1549425035
931	0.1548256126
932	0.1547876216
933	0.1547121768
934	0.1545046462
935	0.154391916
936	0.1542923228
937	0.1541947899
938	0.1541003924
939	0.1540249038
940	0.153934466
941	0.1538812376
942	0.1537184648
943	0.15366679
944	0.1535099116
945	0.1534423297
946	0.153274497
947	0.1532426912
948	0.1530496141
949	0.1529770373
950	0.1529049678
951	0.1528373946
952	0.1525617272
953	0.1524633076
954	0.1523585467
955	0.1523336766
956	0.1521999647
957	0.152074493
958	0.1519797983
959	0.151817426
960	0.151760126
961	0.1517042456
962	0.151610893
963	0.1514661894
964	0.1513540384
965	0.1512504971
966	0.1510969701
967	0.1510270601
968	0.1510103926
969	0.150862134
970	0.1507529017
971	0.1505538468
972	0.1504762168
973	0.1503713676
974	0.1502904328
975	0.1500999333
976	0.1500149343
977	0.1499637626
978	0.1498673681
979	0.149742819
980	0.1496941737
981	0.149539002
982	0.1493649766
983	0.1492489559
984	0.1491273323
985	0.1491013397
986	0.149005868
987	0.1489350973
988	0.1488174053
989	0.1487681857
990	0.1486274167
991	0.1484985728
992	0.1483680521
993	0.148285199
994	0.1481502949
995	0.1480965477
996	0.1480317239
997	0.1479704038
998	0.1478936956
999	0.1477580786
