iter	Passed	Remaining
401	18119	26953
402	18160	26902
403	18201	26852
404	18242	26801
405	18289	26757
406	18334	26712
407	18375	26662
408	18416	26611
409	18458	26561
410	18499	26511
411	18540	26460
412	18581	26410
413	18623	26361
414	18666	26313
415	18708	26263
416	18749	26213
417	18790	26162
418	18831	26112
419	18873	26063
420	18921	26022
421	18964	25974
422	19005	25924
423	19046	25874
424	19087	25824
425	19133	25781
426	19181	25739
427	19227	25697
428	19277	25658
429	19319	25609
430	19360	25559
431	19401	25509
432	19442	25459
433	19483	25409
434	19523	25358
435	19565	25309
436	19608	25261
437	19650	25213
438	19691	25163
439	19731	25113
440	19772	25063
441	19814	25014
442	19860	24970
443	19907	24928
444	19948	24880
445	19990	24830
446	20031	24781
447	20073	24733
448	20114	24683
449	20155	24633
450	20196	24584
451	20236	24534
452	20278	24486
453	20321	24439
454	20362	24390
455	20403	24341
456	20445	24293
457	20487	24245
458	20527	24194
459	20568	24145
460	20610	24098
461	20651	24049
462	20693	24000
463	20733	23951
464	20775	23903
465	20816	23853
466	20862	23810
467	20906	23765
468	20946	23716
469	20987	23666
470	21030	23620
471	21071	23571
472	21113	23523
473	21154	23474
474	21195	23426
475	21236	23378
476	21277	23329
477	21317	23279
478	21358	23231
479	21399	23183
480	21440	23134
481	21481	23085
482	21522	23037
483	21562	22988
484	21604	22941
485	21647	22894
486	21688	22846
487	21730	22798
488	21771	22751
489	21817	22708
490	21863	22665
491	21904	22616
492	21945	22569
493	21987	22521
494	22027	22472
495	22068	22424
496	22109	22376
497	22150	22328
498	22191	22280
499	22233	22233
500	22274	22185
501	22315	22137
502	22356	22090
503	22398	22042
504	22440	21995
505	22481	21947
506	22534	21911
507	22575	21864
508	22617	21817
509	22658	21769
510	22700	21722
511	22742	21675
512	22783	21629
513	22834	21591
514	22880	21547
515	22922	21500
516	22966	21456
517	23008	21409
518	23049	21361
519	23090	21314
520	23131	21266
521	23171	21218
522	23213	21171
523	23253	21123
524	23295	21076
525	23337	21030
526	23379	20983
527	23420	20936
528	23461	20889
529	23502	20841
530	23543	20794
531	23584	20746
532	23625	20699
533	23665	20652
534	23707	20605
535	23748	20558
536	23795	20516
537	23838	20470
538	23879	20423
539	23922	20378
540	23964	20332
541	24006	20285
542	24048	20239
543	24089	20192
544	24130	20145
545	24171	20098
546	24213	20052
547	24255	20006
548	24298	19961
549	24339	19914
550	24381	19867
551	24422	19821
552	24465	19776
553	24506	19729
554	24547	19682
555	24587	19634
556	24629	19588
557	24669	19541
558	24711	19495
559	24757	19452
560	24802	19408
561	24843	19361
562	24885	19316
563	24926	19269
564	24967	19222
565	25009	19176
566	25051	19130
567	25092	19084
568	25132	19037
569	25174	18991
570	25216	18945
571	25257	18898
572	25297	18851
573	25338	18805
574	25381	18760
575	25423	18714
576	25464	18668
577	25506	18622
578	25548	18576
579	25589	18530
580	25633	18485
581	25674	18439
582	25718	18395
583	25769	18356
584	25810	18310
585	25852	18264
586	25893	18217
587	25934	18171
588	25976	18126
589	26018	18080
590	26060	18035
591	26100	17988
592	26141	17942
593	26182	17895
594	26224	17850
595	26266	17804
596	26307	17758
597	26349	17713
598	26391	17667
599	26431	17621
600	26472	17575
601	26514	17529
