iter	Passed	Remaining
286	8295	20607
287	8322	20573
288	8349	20541
289	8377	20509
290	8391	20445
291	8410	20393
292	8437	20360
293	8465	20328
294	8516	20352
295	8543	20320
296	8571	20287
297	8598	20255
298	8625	20222
299	8653	20190
300	8679	20157
301	8707	20124
302	8735	20094
303	8762	20061
304	8789	20027
305	8816	19995
306	8843	19962
307	8858	19901
308	8884	19868
309	8911	19835
310	8939	19803
311	8965	19770
312	8992	19738
313	9020	19706
314	9034	19647
315	9060	19612
316	9089	19584
317	9116	19552
318	9151	19537
319	9180	19509
320	9195	19451
321	9223	19420
322	9251	19390
323	9278	19358
324	9306	19328
325	9333	19296
326	9360	19264
327	9386	19231
328	9414	19200
329	9437	19161
330	9464	19129
331	9491	19097
332	9518	19066
333	9555	19053
334	9583	19024
335	9610	18991
336	9637	18961
337	9664	18929
338	9692	18898
339	9718	18866
340	9745	18834
341	9772	18802
342	9792	18756
343	9819	18726
344	9847	18695
345	9857	18632
346	9884	18601
347	9899	18548
348	9926	18516
349	9953	18485
350	9981	18454
351	10007	18423
352	10035	18393
353	10045	18332
354	10072	18299
355	10099	18269
356	10130	18245
357	10160	18221
358	10187	18190
359	10203	18138
360	10229	18107
361	10257	18077
362	10284	18047
363	10311	18016
364	10322	17958
365	10346	17922
366	10373	17891
367	10383	17832
368	10410	17802
369	10437	17771
370	10464	17741
371	10492	17712
372	10519	17682
373	10548	17656
374	10586	17643
375	10613	17614
376	10643	17587
377	10670	17557
378	10681	17501
379	10692	17446
380	10719	17416
381	10747	17386
382	10774	17357
383	10801	17327
384	10816	17278
385	10844	17249
386	10871	17220
387	10899	17191
388	10926	17162
389	10954	17134
390	10981	17104
391	11009	17076
392	11036	17045
393	11047	16991
394	11074	16962
395	11101	16932
396	11140	16921
397	11168	16892
398	11195	16863
399	11221	16832
400	11249	16803
401	11276	16774
402	11287	16720
403	11314	16691
404	11341	16661
405	11368	16632
406	11395	16602
407	11422	16573
408	11449	16544
409	11477	16516
410	11487	16463
411	11514	16433
412	11542	16405
413	11581	16393
414	11609	16364
415	11636	16335
416	11663	16306
417	11690	16276
418	11717	16247
419	11744	16217
420	11771	16188
421	11797	16159
422	11824	16130
423	11852	16101
424	11867	16055
425	11894	16026
426	11913	15986
427	11928	15941
428	11955	15913
429	11984	15885
430	12011	15856
431	12038	15828
432	12065	15800
433	12093	15771
434	12124	15747
435	12161	15731
436	12187	15701
437	12214	15672
438	12229	15627
439	12255	15598
440	12283	15570
441	12311	15542
442	12338	15514
443	12365	15485
444	12393	15457
445	12420	15427
446	12447	15399
447	12474	15370
448	12502	15342
449	12529	15313
450	12556	15284
451	12595	15270
452	12623	15243
453	12651	15214
454	12678	15185
455	12705	15157
456	12733	15129
457	12760	15100
458	12788	15072
459	12814	15043
460	12841	15014
461	12869	14986
462	12896	14957
463	12923	14929
464	12951	14900
465	12978	14871
466	13005	14843
467	13024	14805
468	13051	14776
469	13078	14747
470	13107	14721
471	13136	14694
472	13169	14673
473	13196	14644
474	13231	14624
475	13258	14595
476	13285	14567
477	13305	14530
478	13333	14502
479	13360	14473
480	13387	14445
481	13414	14416
482	13442	14388
483	13469	14360
484	13497	14332
485	13524	14303
486	13551	14275
487	13578	14246
488	13606	14218
489	13643	14199
490	13671	14172
491	13698	14143
492	13725	14114
493	13751	14085
494	13778	14056
495	13805	14027
496	13832	13999
497	13859	13971
498	13887	13942
499	13906	13906
500	13933	13877
501	13959	13848
502	13986	13819
503	14012	13790
504	14040	13762
505	14067	13733
506	14094	13705
507	14124	13679
508	14151	13650
509	14186	13629
510	14214	13602
511	14241	13573
512	14268	13545
513	14279	13502
514	14299	13466
515	14327	13438
516	14354	13410
517	14381	13381
518	14408	13353
519	14437	13326
520	14464	13298
521	14491	13270
522	14519	13242
523	14547	13214
524	14574	13186
525	14602	13158
526	14638	13138
527	14657	13103
528	14687	13076
529	14714	13048
530	14733	13012
531	14760	12984
532	14787	12956
533	14814	12928
534	14840	12899
535	14868	12871
536	14895	12843
537	14923	12815
538	14950	12786
539	14977	12758
540	15004	12730
541	15027	12698
542	15054	12670
543	15088	12647
544	15115	12618
545	15142	12590
546	15181	12572
547	15207	12543
548	15234	12514
549	15261	12486
550	15288	12458
551	15314	12429
552	15341	12401
553	15369	12372
554	15384	12334
555	15410	12306
556	15437	12278
557	15464	12249
558	15491	12221
559	15518	12193
560	15545	12164
561	15576	12139
562	15613	12119
563	15642	12092
564	15669	12064
565	15697	12036
566	15725	12009
567	15753	11981
568	15780	11953
569	15807	11924
570	15839	11900
571	15866	11872
572	15893	11843
573	15920	11815
574	15948	11787
575	15975	11759
576	16002	11731
577	16030	11703
578	16041	11664
579	16072	11638
580	16101	11612
581	16129	11584
582	16156	11556
583	16190	11532
584	16217	11504
585	16243	11475
586	16270	11447
587	16297	11419
588	16312	11382
589	16326	11345
590	16354	11317
591	16373	11284
592	16400	11256
593	16427	11228
594	16453	11199
595	16480	11171
596	16507	11143
597	16552	11127
598	16571	11093
599	16599	11066
600	16629	11040
601	16657	11012
602	16684	10984
603	16711	10956
604	16722	10917
605	16733	10879
606	16760	10851
607	16788	10823
608	16815	10796
609	16843	10768
610	16871	10741
611	16898	10713
612	16925	10685
613	16953	10657
614	16980	10629
615	17007	10602
616	17035	10574
617	17069	10550
618	17096	10523
619	17123	10495
620	17162	10474
621	17200	10453
622	17213	10416
623	17241	10388
624	17268	10361
625	17295	10333
626	17322	10304
627	17350	10277
628	17380	10251
629	17407	10223
630	17434	10195
631	17461	10167
632	17488	10139
633	17516	10111
634	17543	10083
635	17570	10056
636	17610	10035
637	17638	10008
638	17666	9980
639	17693	9952
640	17721	9924
641	17748	9897
642	17775	9869
643	17802	9841
644	17828	9812
645	17855	9784
646	17882	9756
647	17897	9722
648	17924	9694
649	17951	9666
650	17978	9638
651	18006	9610
652	18040	9586
653	18067	9558
654	18094	9530
655	18121	9502
656	18136	9468
657	18163	9440
658	18199	9417
659	18226	9389
660	18254	9361
661	18280	9333
662	18307	9305
663	18334	9277
664	18345	9241
665	18372	9213
666	18399	9185
667	18426	9158
668	18437	9122
669	18464	9094
670	18492	9067
671	18520	9039
672	18547	9011
673	18574	8984
674	18602	8956
675	18638	8933
676	18665	8905
677	18676	8870
678	18703	8842
679	18730	8814
680	18757	8786
681	18785	8759
682	18812	8731
683	18840	8704
684	18851	8668
685	18878	8641
686	18905	8613
687	18932	8585
688	18960	8558
689	18992	8532
690	19020	8505
691	19047	8477
692	19074	8449
693	19101	8422
694	19124	8392
695	19151	8365
696	19225	8357
697	19253	8330
698	19280	8302
699	19299	8271
700	19327	8243
701	19358	8217
702	19369	8183
703	19395	8155
704	19422	8127
705	19449	8099
706	19477	8071
707	19504	8044
708	19531	8016
709	19537	7980
710	19564	7952
711	19592	7925
712	19619	7897
713	19656	7873
714	19685	7846
715	19712	7819
716	19740	7791
717	19767	7763
718	19794	7736
719	19821	7708
720	19833	7674
721	19859	7646
722	19886	7619
723	19908	7589
724	19935	7561
725	19963	7534
726	19995	7508
727	20024	7481
728	20051	7453
729	20078	7426
730	20106	7398
731	20133	7371
732	20160	7343
733	20187	7315
734	20215	7288
735	20252	7264
736	20279	7236
737	20307	7209
738	20333	7181
739	20361	7154
740	20372	7120
741	20398	7092
742	20426	7065
743	20453	7037
744	20480	7010
745	20507	6982
746	20534	6954
747	20561	6927
748	20589	6899
749	20600	6866
750	20627	6839
751	20663	6814
752	20691	6787
753	20718	6759
754	20745	6731
755	20771	6704
756	20798	6676
757	20826	6649
758	20844	6618
759	20855	6585
760	20878	6557
761	20907	6530
762	20934	6502
763	20961	6474
764	20978	6444
765	21006	6417
766	21033	6389
767	21060	6362
768	21088	6334
769	21103	6303
770	21130	6276
771	21157	6248
772	21184	6221
773	21211	6193
774	21239	6166
775	21259	6136
776	21275	6105
777	21301	6078
778	21328	6050
779	21356	6023
780	21384	5996
781	21412	5969
782	21440	5941
783	21466	5914
784	21493	5886
785	21521	5859
786	21547	5831
787	21558	5800
788	21585	5772
789	21604	5742
790	21631	5715
791	21665	5689
792	21696	5663
793	21724	5636
794	21743	5606
795	21769	5579
796	21796	5551
797	21823	5524
798	21842	5494
799	21869	5467
800	21896	5439
801	21923	5412
802	21954	5386
803	21982	5358
804	22008	5331
805	22036	5303
806	22062	5276
807	22090	5249
808	22117	5221
809	22145	5194
810	22173	5167
811	22200	5140
812	22228	5112
813	22239	5081
814	22278	5057
815	22305	5029
816	22332	5002
817	22359	4974
818	22385	4947
819	22412	4919
820	22439	4892
821	22466	4865
822	22493	4837
823	22520	4810
824	22548	4783
825	22576	4755
826	22602	4728
827	22629	4700
828	22657	4673
829	22675	4644
830	22705	4617
831	22729	4589
832	22756	4562
833	22783	4534
834	22810	4507
835	22838	4480
836	22865	4452
837	22891	4425
838	22924	4399
839	22951	4371
840	22978	4344
841	23005	4316
842	23032	4289
843	23059	4262
844	23086	4234
845	23113	4207
846	23141	4180
847	23168	4152
848	23195	4125
849	23223	4098
850	23260	4072
851	23289	4045
852	23316	4018
853	23343	3990
854	23371	3963
855	23397	3936
856	23425	3908
857	23452	3881
858	23479	3854
859	23505	3826
860	23520	3797
861	23547	3769
862	23574	3742
863	23600	3714
864	23627	3687
865	23654	3660
866	23691	3634
867	23719	3607
868	23747	3579
869	23774	3552
870	23801	3525
871	23828	3497
872	23855	3470
873	23882	3442
874	23916	3416
875	23943	3389
876	23970	3361
877	23997	3334
878	24025	3307
879	24037	3277
880	24064	3250
881	24091	3223
882	24118	3195
883	24147	3168
884	24173	3141
885	24200	3113
886	24226	3086
887	24252	3058
888	24292	3033
889	24320	3005
890	24347	2978
891	24374	2951
892	24401	2923
893	24428	2896
894	24455	2869
895	24482	2841
896	24508	2814
897	24536	2786
898	24562	2759
899	24589	2732
900	24616	2704
901	24644	2677
902	24671	2650
903	24706	2623
904	24735	2596
905	24763	2569
906	24793	2542
907	24820	2514
908	24847	2487
909	24874	2460
910	24907	2433
911	24936	2406
912	24962	2378
913	24989	2351
914	25016	2323
915	25043	2296
916	25071	2269
917	25098	2241
918	25126	2214
919	25153	2187
920	25180	2159
921	25207	2132
922	25234	2105
923	25262	2077
924	25303	2051
925	25330	2024
926	25357	1996
927	25385	1969
928	25413	1942
929	25440	1914
930	25467	1887
931	25494	1860
932	25521	1832
933	25549	1805
934	25577	1778
935	25605	1750
936	25632	1723
937	25658	1695
938	25697	1669
939	25726	1642
940	25752	1614
941	25779	1587
942	25806	1559
943	25834	1532
944	25867	1505
945	25894	1478
946	25921	1450
947	25947	1423
948	25975	1395
949	26002	1368
950	26028	1341
951	26055	1313
952	26082	1286
953	26110	1258
954	26140	1231
955	26167	1204
956	26194	1176
957	26224	1149
958	26251	1122
959	26292	1095
960	26322	1068
961	26367	1041
962	26401	1014
963	26431	987
964	26461	959
965	26497	932
966	26537	905
967	26573	878
968	26610	851
969	26653	824
970	26694	797
971	26751	770
972	26797	743
973	26845	716
974	26886	689
975	26926	662
976	26957	634
977	26991	607
978	27030	579
979	27062	552
980	27095	524
981	27131	497
982	27159	469
983	27186	442
984	27214	414
985	27245	386
986	27272	359
987	27312	331
988	27339	304
989	27367	276
990	27393	248
991	27421	221
992	27454	193
993	27483	165
994	27512	138
995	27553	110
996	27582	82
997	27613	55
998	27643	27
999	27674	0
