iter	Logloss
416	0.3181331716
417	0.3180679917
418	0.3179784709
419	0.3179160257
420	0.3178727664
421	0.3177490673
422	0.3176507007
423	0.3175387796
424	0.317498342
425	0.3174218843
426	0.3173764399
427	0.3172684034
428	0.3171875822
429	0.3171810029
430	0.3171139069
431	0.3169967457
432	0.3169246048
433	0.3168611973
434	0.3167950916
435	0.3166684551
436	0.316592166
437	0.3165410213
438	0.3165295999
439	0.3164682786
440	0.3163470633
441	0.3162809058
442	0.3162363594
443	0.3161163429
444	0.3160583986
445	0.3159634208
446	0.3159544904
447	0.3158555799
448	0.3157601884
449	0.3157001968
450	0.3155712846
451	0.3155102759
452	0.315486065
453	0.3154498736
454	0.3154345159
455	0.315367931
456	0.3152930403
457	0.3151935149
458	0.3151816185
459	0.3150545659
460	0.3149613402
461	0.3148536411
462	0.3147590879
463	0.3146628412
464	0.3146124475
465	0.3145748425
466	0.3144894109
467	0.3144553515
468	0.3144044378
469	0.3142925532
470	0.3142516889
471	0.3141895279
472	0.3141146024
473	0.3140689289
474	0.3140411904
475	0.3140230314
476	0.3139140237
477	0.3138342555
478	0.3137269054
479	0.313631497
480	0.31355407
481	0.3134564438
482	0.3133823634
483	0.3133218663
484	0.3132480484
485	0.3131863319
486	0.3131524058
487	0.3130759854
488	0.3129876098
489	0.312963755
490	0.3129072858
491	0.3129072855
492	0.3128373816
493	0.3127547337
494	0.3127125055
495	0.3126831216
496	0.3125963362
497	0.3124946695
498	0.3124787332
499	0.312406907
500	0.3123691383
501	0.3122822889
502	0.3122033931
503	0.3121531804
504	0.3120962773
505	0.3120807209
506	0.312050484
507	0.3119773326
508	0.3119212191
509	0.311872613
510	0.3118293994
511	0.3117196396
512	0.311705798
513	0.3116672474
514	0.3116613229
515	0.3115575356
516	0.3114573624
517	0.3114088666
518	0.3113763804
519	0.3112744932
520	0.3111670853
521	0.3111654138
522	0.3111585235
523	0.3110774417
524	0.3109899119
525	0.3109882027
526	0.3109838896
527	0.3109175635
528	0.3108520318
529	0.3107662062
530	0.3107478931
531	0.3106851728
532	0.3106015301
533	0.3105630374
534	0.3105023723
535	0.31039311
536	0.3103685676
537	0.3102649221
538	0.3101787744
539	0.3100808875
540	0.3100499937
541	0.3100361126
542	0.3100235639
543	0.3099475676
544	0.3098610841
545	0.3097504297
546	0.3096745155
547	0.3096130896
548	0.3095698674
549	0.3095117751
550	0.3094492436
551	0.3093745623
552	0.309315998
553	0.3092569629
554	0.3091737364
555	0.3091251951
556	0.3090801381
557	0.3089858068
558	0.3089144901
559	0.308906039
560	0.3088283576
561	0.3087667737
562	0.308735122
563	0.30867204
564	0.3086360221
565	0.3085806613
566	0.308529035
567	0.3085175561
568	0.3085107281
569	0.3084747128
570	0.308412331
571	0.3083749421
572	0.3082760714
573	0.3082003038
574	0.3081580426
575	0.3081031214
576	0.3080484972
577	0.3080025086
578	0.3078858041
579	0.3078074117
580	0.3077104593
581	0.3077055451
582	0.3076682573
583	0.3075937409
584	0.3075119913
585	0.3074730633
586	0.3074022249
587	0.3073608884
588	0.3073439194
589	0.3072461266
590	0.3072144264
591	0.3071700846
592	0.3071060382
593	0.3070108041
594	0.3069594817
595	0.3068733705
596	0.3067619352
597	0.3067207202
598	0.3066589744
599	0.3065932191
600	0.3065281966
601	0.3064694601
602	0.3064349746
603	0.3063631219
604	0.3063450375
605	0.3062289295
606	0.3061804414
607	0.3061304287
608	0.3060619049
609	0.3060013109
610	0.3059098166
611	0.3058630639
612	0.3057543124
613	0.3057535965
614	0.3056628216
615	0.3056297325
616	0.305589235
617	0.3054996208
618	0.3054814354
619	0.305473181
620	0.3053804145
621	0.305328302
622	0.3052693916
623	0.3051909229
624	0.3051849457
625	0.3051715497
626	0.3051089027
627	0.3050003051
628	0.3048820464
629	0.304828227
630	0.3047443984
631	0.3046788607
632	0.304609545
633	0.3045715342
634	0.3045051061
635	0.3044332531
636	0.3043736991
637	0.3043630576
638	0.3042584957
639	0.3042038167
640	0.3041408545
641	0.3040320633
642	0.3039619732
643	0.3038594223
644	0.3038498269
645	0.3037367453
646	0.3036591547
647	0.3036100577
648	0.3035602906
649	0.3035561526
650	0.3034747944
651	0.3034176917
652	0.3033516887
653	0.3033015595
654	0.3032525801
655	0.3032155777
656	0.3031771736
657	0.3030985208
658	0.3030050762
659	0.3029176288
660	0.3028353289
661	0.3027696001
662	0.3027646762
663	0.3026761796
664	0.302629876
665	0.3025342867
666	0.3024809024
667	0.3024324771
668	0.3024240962
669	0.3023654023
670	0.3022736691
671	0.302203451
672	0.3021949448
673	0.3021194446
674	0.302108984
675	0.3020197385
676	0.3019469379
677	0.3018766536
678	0.3017961849
679	0.3017409033
680	0.3016853115
681	0.3016603806
682	0.3016038888
683	0.301529411
684	0.3014743752
685	0.3014667338
686	0.3014183571
687	0.301357003
688	0.301281758
689	0.301277261
690	0.301273178
691	0.3011954752
692	0.3011322219
693	0.3011064865
694	0.301077541
695	0.3010003745
696	0.3009492318
697	0.3009234735
698	0.3009217758
699	0.3008305239
700	0.3008209761
701	0.3007622964
702	0.3007600864
703	0.3006898586
704	0.3006387645
705	0.300581706
706	0.3005797333
707	0.3005220217
708	0.3004082716
709	0.3003270872
710	0.3003067049
711	0.3002271637
712	0.300144543
713	0.3000959828
714	0.3000352673
715	0.2999283065
716	0.2998938459
717	0.2998237943
718	0.2997510828
719	0.2996953257
720	0.2996459191
721	0.299603534
722	0.2995968516
723	0.2995350923
724	0.2995350483
725	0.2994561633
726	0.2994541289
727	0.2994037024
728	0.2993255726
729	0.2992876151
730	0.299210818
731	0.2991850285
732	0.2991491218
733	0.2990671071
734	0.2990476395
735	0.2989995143
736	0.2989007591
737	0.2988551931
738	0.2988472083
739	0.2988123602
740	0.2987658639
741	0.2987546237
742	0.2986609576
743	0.2985906729
744	0.2985271034
745	0.298464506
746	0.2984081484
747	0.2983181169
748	0.2982358603
749	0.2982106122
750	0.2981709439
751	0.2981577653
752	0.298106279
753	0.2980386654
754	0.2979422599
755	0.2978829199
756	0.2978277529
757	0.2977596684
758	0.2977556077
759	0.2976731692
760	0.2976710943
761	0.2976392837
762	0.2975949055
763	0.2975912713
764	0.2975441944
765	0.2975276635
766	0.2974679857
767	0.2973954027
768	0.2973424967
769	0.2972955935
770	0.2972469219
771	0.2972400301
772	0.2971507825
773	0.2971492111
774	0.2971026014
775	0.2970536551
776	0.2969793705
777	0.2968931037
778	0.2968618684
779	0.2967999015
780	0.2967254791
781	0.2967128812
782	0.296651274
783	0.2966230337
784	0.2965498959
785	0.2965140163
786	0.2964601617
787	0.2964198033
788	0.2963926646
789	0.2963424225
790	0.2962984634
791	0.2962253308
792	0.2961603624
793	0.2960904883
794	0.2960457177
795	0.295990352
796	0.2959190462
797	0.2958439929
798	0.2957657179
799	0.2956819471
800	0.2956568024
801	0.2955883426
802	0.2955389493
803	0.295455873
804	0.2953867754
805	0.2953193365
806	0.2952298397
807	0.2951770813
808	0.2951193794
809	0.295049148
810	0.2949917956
811	0.2949672819
812	0.2948977683
813	0.2948548068
814	0.294785425
815	0.2947092971
816	0.2946488076
817	0.2945637704
818	0.2945168225
819	0.2944221981
820	0.294366437
821	0.294290767
822	0.2942305332
823	0.2942063971
824	0.294156787
825	0.2940620204
826	0.293968452
827	0.29393044
828	0.293899733
829	0.2938059822
830	0.2937664859
831	0.2937030952
832	0.2936658034
833	0.2935781801
834	0.2935225699
835	0.2934308094
836	0.2934070541
837	0.2933345823
838	0.2932943798
839	0.2932384226
840	0.2931678481
841	0.2931677953
842	0.293148658
843	0.2931181383
844	0.2930475762
845	0.2929669736
846	0.2928766817
847	0.2928148442
848	0.2927522866
849	0.2927178168
850	0.2926606222
851	0.2926202119
852	0.2925663324
853	0.2925603162
854	0.29248931
855	0.2924181861
856	0.2924147188
857	0.2923578047
858	0.2922584723
859	0.2921766689
860	0.29211121
861	0.2920813869
862	0.2920022045
863	0.2919453659
864	0.291894815
865	0.291828245
866	0.2917842119
867	0.291718408
868	0.2916650137
869	0.291633136
870	0.2915838073
871	0.291487312
872	0.2914303286
873	0.2913884426
874	0.2913271235
875	0.2912537751
876	0.2912320968
877	0.2911667458
878	0.2911410784
879	0.291063029
880	0.2909728518
881	0.2909020376
882	0.2908335705
883	0.2907558147
884	0.290731739
885	0.2906768436
886	0.2905857297
887	0.2905248034
888	0.2904889316
889	0.2904216374
890	0.2903578369
891	0.2903187545
892	0.290256123
893	0.2901885701
894	0.2901201502
895	0.2900284151
896	0.2899666534
897	0.2899086593
898	0.2898481581
899	0.2898230669
900	0.289722762
901	0.2896405016
902	0.2896166954
903	0.2895501255
904	0.2894817591
905	0.2894525569
906	0.2893557003
907	0.289288493
908	0.2892462251
909	0.2892111789
910	0.2891699436
911	0.2890959116
912	0.289033495
913	0.2889347044
914	0.2888359479
915	0.2887707361
916	0.2887253782
917	0.2886747517
918	0.2886423179
919	0.2885923057
920	0.2885465912
921	0.2885069547
922	0.2884293398
923	0.2883890302
924	0.2883295106
925	0.2882471587
926	0.2881971704
927	0.2880874405
928	0.288004483
929	0.287966736
930	0.2878957245
931	0.2878528486
932	0.2878122491
933	0.2877668373
934	0.2877279301
935	0.2876847022
936	0.2876253388
937	0.287575299
938	0.2875284734
939	0.2874723706
940	0.2874241498
941	0.2873980144
942	0.2873416012
943	0.2872922434
944	0.287248894
945	0.287188276
946	0.2871361146
947	0.287050704
948	0.2869867103
949	0.2868860917
950	0.2868343633
951	0.2868197297
952	0.2867680689
953	0.2867278928
954	0.2866494651
955	0.2866046244
956	0.2865424662
957	0.2865086573
958	0.2864705681
959	0.2864240139
960	0.2863740553
961	0.2862927116
962	0.2862339682
963	0.2861679086
964	0.2860664749
965	0.2860082352
966	0.2859760352
967	0.2859216269
968	0.2858567349
969	0.2857834424
970	0.2857369921
971	0.2856416504
972	0.285626352
973	0.2855886835
974	0.2854996866
975	0.2854329534
976	0.2853700894
977	0.2853182817
978	0.2852679503
979	0.2852361187
980	0.2851591701
981	0.2851137983
982	0.285059989
983	0.2849834137
984	0.2849030483
985	0.2848301192
986	0.2847712659
987	0.2847312315
988	0.2846669203
989	0.28457775
990	0.2845110061
991	0.2844583952
992	0.2843714466
993	0.2843000375
994	0.284225122
995	0.2841940284
996	0.2841632279
997	0.284125673
998	0.2840713014
999	0.2840309762
