iter	Logloss
141	0.2992245343
142	0.299054697
143	0.2988859948
144	0.2986623545
145	0.2983921899
146	0.2978937852
147	0.297539441
148	0.2973543343
149	0.2973197019
150	0.2968660846
151	0.2965788851
152	0.2965442986
153	0.2962964568
154	0.2957647478
155	0.2956385914
156	0.2955361967
157	0.2953972331
158	0.2949902657
159	0.2948018238
160	0.2946119592
161	0.2942813875
162	0.2939469827
163	0.293553591
164	0.2931650308
165	0.2927015359
166	0.2923548426
167	0.2921250654
168	0.2920325712
169	0.2917522603
170	0.2913456556
171	0.2909080652
172	0.2904601986
173	0.2902975268
174	0.2900332989
175	0.2896358662
176	0.2894954562
177	0.2891817775
178	0.2890592597
179	0.2889448554
180	0.2886049367
181	0.2883987107
182	0.2882539284
183	0.287949949
184	0.2875192178
185	0.2872066345
186	0.2869614863
187	0.2866636362
188	0.286392905
189	0.2858598752
190	0.2856769009
191	0.2854316098
192	0.2851382202
193	0.2849152573
194	0.2846520034
195	0.2842566923
196	0.2838870819
197	0.2836066309
198	0.2832325233
199	0.2828992184
200	0.2825967885
201	0.2821792839
202	0.2818200622
203	0.2814826869
204	0.2812984948
205	0.2810942558
206	0.2807338741
207	0.2802295706
208	0.2799172933
209	0.2797344749
210	0.279469511
211	0.2790777821
212	0.2786732279
213	0.2781453058
214	0.2778015472
215	0.2773895073
216	0.2771086881
217	0.2767652531
218	0.2764564966
219	0.2762414325
220	0.2759295338
221	0.2756918791
222	0.2755674368
223	0.2752019636
224	0.2748871004
225	0.2744965983
226	0.2741534856
227	0.2738112116
228	0.2735597791
229	0.2731371028
230	0.2730592874
231	0.2726338044
232	0.272369739
233	0.2720738611
234	0.271628486
235	0.271388012
236	0.2711535658
237	0.2709119588
238	0.2705125899
239	0.2703541541
240	0.2699822133
241	0.2697369838
242	0.2695987054
243	0.2693321416
244	0.2691624085
245	0.2689740844
246	0.2684986035
247	0.2681923161
248	0.2678769139
249	0.2676607442
250	0.2673427057
251	0.2670637707
252	0.2669637281
253	0.2665800916
254	0.2663526415
255	0.2659482556
256	0.2657325766
257	0.2655097613
258	0.2653917977
259	0.2650210582
260	0.264866267
261	0.2646793316
262	0.264382189
263	0.264185564
264	0.2640144561
265	0.2636879337
266	0.2634713417
267	0.2631203971
268	0.2628166642
269	0.2624075063
270	0.2622448472
271	0.2621594056
272	0.261793849
273	0.261468527
274	0.2610449809
275	0.260880155
276	0.260580418
277	0.2602800919
278	0.2600236001
279	0.2597558255
280	0.259505722
281	0.2592666637
282	0.2590627274
283	0.2587507454
284	0.2583268792
285	0.2581094376
286	0.2577991717
287	0.2574781453
288	0.2573513387
289	0.2571452537
290	0.2568807292
291	0.2565577484
292	0.2562553646
293	0.2558793501
294	0.2554745538
295	0.2553183284
296	0.2551199
297	0.2548507309
298	0.2546849711
299	0.2542765019
300	0.2540340028
301	0.2538258098
302	0.2535987094
303	0.2533084321
304	0.2529697854
305	0.2527734653
306	0.2523965575
307	0.2520072329
308	0.2518508462
309	0.2516060299
310	0.25150031
311	0.2512745635
312	0.2512061146
313	0.2509417598
314	0.2506617195
315	0.2504434489
316	0.2502729954
317	0.250026043
318	0.249716206
319	0.2494660663
320	0.2493025016
321	0.249044103
322	0.2487899533
323	0.2485655195
324	0.2483189742
325	0.2478809526
326	0.2474776518
327	0.2473112474
328	0.2470109523
329	0.2467749075
330	0.2465477463
331	0.2462371909
332	0.2459967215
333	0.2456847141
334	0.2454563586
335	0.245141965
336	0.2450211222
337	0.2449017837
338	0.2446525139
339	0.2444644912
340	0.2442760812
341	0.2441329184
342	0.2439635163
343	0.243780072
344	0.2435772055
345	0.2433325997
346	0.2431748461
347	0.2429795273
348	0.242771687
349	0.2426792529
350	0.2422769882
351	0.2419842648
352	0.2417891987
353	0.2415215881
354	0.2414394455
355	0.2411017341
356	0.2407363101
357	0.2406437295
358	0.2404356512
359	0.2403529131
360	0.2401602399
361	0.2398557971
362	0.2395019019
363	0.2392378603
364	0.2390117441
365	0.238802513
366	0.2386189057
367	0.2384504645
368	0.2381903373
369	0.2379634737
370	0.2377774365
371	0.2375664079
372	0.2374014005
373	0.237325704
374	0.2371607959
375	0.2368358734
376	0.2365521115
377	0.2362244915
378	0.2360422455
379	0.2358287158
380	0.2354793591
381	0.2353288921
382	0.235135327
383	0.2350343393
384	0.2347259957
385	0.2344123554
386	0.2343386112
387	0.2342440267
388	0.2340273043
389	0.2339009831
390	0.2337887335
391	0.2336141666
392	0.2335515326
393	0.2333951344
394	0.2331382314
395	0.2330480633
396	0.2328786164
397	0.232678308
398	0.2324179775
399	0.2321927149
400	0.2320413412
401	0.2317068596
402	0.2314902683
403	0.2313165934
404	0.2311496232
405	0.2308362659
406	0.2307746321
407	0.2306362254
408	0.230435637
409	0.2302139708
410	0.22996844
411	0.2298265222
412	0.2297126384
413	0.2294290301
414	0.2292823038
415	0.2290341814
416	0.228951382
417	0.2286750097
418	0.2285499233
419	0.228199302
420	0.2280292391
421	0.2278713312
422	0.2277104621
423	0.2276584475
424	0.2275930716
425	0.2272505805
426	0.2270098157
427	0.22686067
428	0.2267311309
429	0.2265371007
430	0.2262376545
431	0.2261031482
432	0.2259674372
433	0.2258276814
434	0.2257191955
435	0.2255144117
436	0.2253504226
437	0.2252377415
438	0.2251198478
439	0.2249460456
440	0.2246465709
441	0.2243928482
442	0.2241418356
443	0.2239130177
444	0.2237882586
445	0.2234340948
446	0.2232621144
447	0.223180074
448	0.2228842807
449	0.2226557115
450	0.2225933952
451	0.2223982381
452	0.222341043
453	0.2221615803
454	0.222072355
455	0.2218798115
456	0.2217454569
457	0.2215151404
458	0.2214426782
459	0.2212321343
460	0.2209873192
461	0.2207064216
462	0.2206001712
463	0.2203799953
464	0.220217174
465	0.220034098
466	0.2196880126
467	0.2195458591
468	0.2194379642
469	0.2193499761
470	0.2190802129
471	0.2190280082
472	0.2188958155
473	0.2185845986
474	0.2182354147
475	0.2181418466
476	0.2179049115
477	0.2178240636
478	0.2176003607
479	0.2173776757
480	0.217200127
481	0.2171278239
482	0.2170316575
483	0.2168578846
484	0.2166824066
485	0.2165061623
486	0.2163799812
487	0.2163055876
488	0.2161338252
489	0.2159438875
490	0.2157019384
491	0.2155108578
492	0.215172666
493	0.2149787273
494	0.2147688159
495	0.2146181386
496	0.2145125516
497	0.2143605093
498	0.2142601669
499	0.214173852
500	0.2140452493
501	0.2138737798
502	0.2136031416
503	0.2133962611
504	0.2132847461
505	0.2131230787
506	0.2129325971
507	0.2127210549
508	0.2125809283
509	0.2123567862
510	0.2122559988
511	0.2120566177
512	0.2117488423
513	0.2116580823
514	0.2114005889
515	0.2111555935
516	0.2110082036
517	0.2107645441
518	0.2105918562
519	0.2103637031
520	0.2101825687
521	0.2101020566
522	0.2099244152
523	0.2097703297
524	0.2094100926
525	0.2092082315
526	0.2089367633
527	0.2088361784
528	0.2088120901
529	0.2086739898
530	0.2084237566
531	0.2083108599
532	0.2081323196
533	0.2080258194
534	0.2078351789
535	0.2075869654
536	0.2074695623
537	0.2072647326
538	0.2070545108
539	0.2069437487
540	0.2067445049
541	0.2066693822
542	0.2064835353
543	0.2061671558
544	0.2061618339
545	0.2059890142
546	0.2059256658
547	0.20565877
548	0.2054894081
549	0.2054419186
550	0.2053544651
551	0.2052482507
552	0.2050867985
553	0.2049288935
554	0.2049115259
555	0.2047057874
556	0.2045764469
557	0.2043227584
558	0.204140469
559	0.2040229608
560	0.203768276
561	0.2035180857
562	0.2033189952
563	0.2030692756
564	0.2030490773
565	0.2028963998
566	0.2027119242
567	0.2026080167
568	0.2025568783
569	0.202422155
570	0.2023824899
571	0.2022808456
572	0.2022588489
573	0.2021338305
574	0.2019973022
575	0.2017312535
576	0.2016309623
577	0.2014555736
578	0.2012174455
579	0.201095773
580	0.2007925516
581	0.2005275655
582	0.2004022079
583	0.2002695221
584	0.2001200892
585	0.199820904
586	0.1996455116
587	0.1995171178
588	0.199220842
589	0.1990240716
590	0.1987695069
591	0.1986779754
592	0.1985696899
593	0.1982492881
594	0.1980948935
595	0.1979618993
596	0.1978069633
597	0.1976177723
598	0.1973742989
599	0.1972756911
600	0.1971037538
601	0.1970406368
602	0.1969207616
603	0.1967004025
604	0.1965631091
605	0.1963850195
606	0.1962338425
607	0.196104506
608	0.1960010223
609	0.195914517
610	0.1958740358
611	0.1957555535
612	0.1956589906
613	0.1954788639
614	0.1953847674
615	0.1952404487
616	0.1951989127
617	0.1949908967
618	0.1948310579
619	0.1945795564
620	0.1945085364
621	0.1943272959
622	0.1942480533
623	0.1939939567
624	0.1938412795
625	0.1937031902
626	0.193548551
627	0.193380957
628	0.1931353929
629	0.1930594193
630	0.1929110177
631	0.1927758969
632	0.1927189323
633	0.1925139878
634	0.1924312991
635	0.1923392784
636	0.1921090731
637	0.1920149121
638	0.1917576504
639	0.1916196803
640	0.1914695624
641	0.1913435595
642	0.1913290338
643	0.1911466579
644	0.1909851595
645	0.1908975378
646	0.1908163747
647	0.1906766657
648	0.1905370069
649	0.1905338955
650	0.1903592167
651	0.1901265372
652	0.1899876102
653	0.1898244476
654	0.189762946
655	0.1896874386
656	0.1895377427
657	0.1893014641
658	0.1891863815
659	0.1891822431
660	0.1890632305
661	0.1889293269
662	0.1888264779
663	0.1885944397
664	0.1884748036
665	0.1883878769
666	0.1882332912
667	0.1880677499
668	0.1878682669
669	0.187558079
670	0.1874174743
671	0.1871795697
672	0.1869995797
673	0.1868889711
674	0.1867507796
675	0.1866604347
676	0.18659326
677	0.1865082741
678	0.1863628404
679	0.1862532649
680	0.1860307795
681	0.1859026024
682	0.1856877411
683	0.1856022499
684	0.1854601386
685	0.185247862
686	0.1850546377
687	0.1849596726
688	0.1848821055
689	0.1847666125
690	0.1845269598
691	0.1843272786
692	0.1841674546
693	0.183971656
694	0.1837355902
695	0.1836032449
696	0.1834726665
697	0.1832896757
698	0.1831014573
699	0.1830063359
700	0.1829111895
701	0.1827518916
702	0.1826382363
703	0.18249647
704	0.1822871002
705	0.1821817123
706	0.1820188778
707	0.1819078569
708	0.1818237761
709	0.1816740053
710	0.181528185
711	0.1814103404
712	0.1813100377
713	0.1813044939
714	0.1811320547
715	0.1809337183
716	0.1808285327
717	0.1806623553
718	0.1805292564
719	0.1804425193
720	0.1802497881
721	0.1801850232
722	0.1800854626
723	0.1799475512
724	0.179744416
725	0.1795705416
726	0.1795337866
727	0.1794743254
728	0.1794026808
729	0.179272698
730	0.1790719331
731	0.1789427506
732	0.1787904261
733	0.1786572766
734	0.1785301344
735	0.178381213
736	0.1781983188
737	0.1780122505
738	0.1779090618
739	0.1777748465
740	0.1776145644
741	0.1774589482
742	0.1772696102
743	0.1771745101
744	0.1770431897
745	0.1768560051
746	0.1766595952
747	0.176444963
748	0.1764420721
749	0.176363598
750	0.1762561416
751	0.1760552347
752	0.1759216788
753	0.1758259172
754	0.1756279957
755	0.175551184
756	0.175405823
757	0.1752649326
758	0.1752620197
759	0.1750954239
760	0.1749995925
761	0.1749171813
762	0.1748606523
763	0.1747365188
764	0.1746583641
765	0.1745320596
766	0.17437235
767	0.1743300562
768	0.1741954359
769	0.1740326473
770	0.1738579697
771	0.1736655552
772	0.173527744
773	0.173405393
774	0.173310901
775	0.1731000591
776	0.1730352021
777	0.1729956792
778	0.1729610516
779	0.1728179858
780	0.1727035624
781	0.1725459949
782	0.1723768725
783	0.1721263796
784	0.1719682976
785	0.1717964777
786	0.1716265708
787	0.1715376028
788	0.1713811416
789	0.1711892903
790	0.1710580712
791	0.1709737276
792	0.1707976866
793	0.1706012694
794	0.1704267409
795	0.1703341223
796	0.1702360711
797	0.170113537
798	0.1699740491
799	0.169874283
800	0.169708522
801	0.1696095367
802	0.1694822069
803	0.1693638179
804	0.1693013321
805	0.1691946321
806	0.1689305674
807	0.168790019
808	0.1686335149
809	0.168559413
810	0.1684071692
811	0.1682783925
812	0.1680781648
813	0.1679379843
814	0.1678476312
815	0.1678156048
816	0.1677159482
817	0.1676225004
818	0.1675436407
819	0.1674099517
820	0.1672429765
821	0.1670731593
822	0.1669409411
823	0.166769317
824	0.1666585549
825	0.1665007613
826	0.1663901773
827	0.1662883692
828	0.1661728762
829	0.1660444711
830	0.1658456455
831	0.1656819915
832	0.1655144931
833	0.1654054433
834	0.1652325282
835	0.165181267
836	0.165138726
837	0.1649177251
838	0.1648654577
839	0.164631603
840	0.1645632067
841	0.1645158152
842	0.1644716544
843	0.1642847235
844	0.1642074649
845	0.1639855718
846	0.1639007332
847	0.1637570848
848	0.1637006537
849	0.1636980769
850	0.1635526853
851	0.1634720086
852	0.1633654096
853	0.1631637193
854	0.1629335554
855	0.1628317941
856	0.162761067
857	0.1626331464
858	0.162593195
859	0.162429324
860	0.1622078172
861	0.1620913864
862	0.1619588832
863	0.1618343037
864	0.1615727832
865	0.1614128987
866	0.1612693392
867	0.1611566477
868	0.1610367169
869	0.1608808853
870	0.1607089075
871	0.1606454672
872	0.1605537788
873	0.160396794
874	0.1601502926
875	0.1600840155
876	0.1599824886
877	0.1598575816
878	0.1597547408
879	0.1596324559
880	0.1595339747
881	0.1593820172
882	0.1592864252
883	0.1591980755
884	0.1591205605
885	0.1590523481
886	0.1589129674
887	0.1587659394
888	0.1585610666
889	0.1583853307
890	0.1583571857
891	0.1582138387
892	0.1580509442
893	0.1579256543
894	0.1577532592
895	0.1576190937
896	0.1574970979
897	0.1573968862
898	0.1573082703
899	0.1572242185
900	0.1570038745
901	0.1569651415
902	0.1569023896
903	0.1568999659
904	0.1568354399
905	0.1567537062
906	0.1566128688
907	0.1563905144
908	0.1560869061
909	0.1560042974
910	0.1558955394
911	0.1558111215
912	0.1557776288
913	0.1556436479
914	0.1555556828
915	0.1554268952
916	0.1553683184
917	0.155263776
918	0.1551646969
919	0.1550802423
920	0.1550652257
921	0.1550458615
922	0.1549518915
923	0.1547991648
924	0.1546544628
925	0.1545166158
926	0.1544294331
927	0.1543124257
928	0.1541184729
929	0.154012978
930	0.153947713
931	0.1537558584
932	0.1536879466
933	0.1536033123
934	0.1534767649
935	0.1533456507
936	0.1532885675
937	0.1531887032
938	0.1531438795
939	0.1529683372
940	0.1529468378
941	0.1528936251
942	0.1527413488
943	0.1526166486
944	0.1525026004
945	0.1524693736
946	0.1522791461
947	0.1520850112
948	0.15198585
949	0.1517771883
950	0.151775094
951	0.1516227457
952	0.1515913344
953	0.1515053679
954	0.1514266829
955	0.1512819294
956	0.1510981385
957	0.1510110563
958	0.1509318091
959	0.1508263462
960	0.1507271544
961	0.1505453575
962	0.1503192955
963	0.1502557919
964	0.1500962439
965	0.1499584764
966	0.1498490346
967	0.1497008294
968	0.149591011
969	0.1493841611
970	0.1492994841
971	0.1492356476
972	0.149121744
973	0.1490824123
974	0.148932283
975	0.1488304959
976	0.1487817854
977	0.1486504783
978	0.1485814961
979	0.1484722625
980	0.1483827793
981	0.1483665531
982	0.1481804965
983	0.1479837577
984	0.1478405474
985	0.1477594747
986	0.1475896068
987	0.1474924905
988	0.1474194851
989	0.1473039735
990	0.1471061981
991	0.1470022168
992	0.1469098415
993	0.1467873342
994	0.1467238684
995	0.146651042
996	0.1465699831
997	0.1464847894
998	0.146357162
999	0.1462497272
