iter	Passed	Remaining
568	15069	11414
569	15096	11388
570	15121	11361
571	15145	11332
572	15175	11308
573	15200	11281
574	15226	11254
575	15249	11225
576	15270	11195
577	15293	11165
578	15316	11136
579	15343	11110
580	15370	11084
581	15397	11058
582	15421	11030
583	15446	11003
584	15473	10976
585	15502	10952
586	15529	10926
587	15556	10900
588	15585	10875
589	15610	10848
590	15638	10822
591	15670	10799
592	15705	10779
593	15736	10755
594	15766	10731
595	15797	10708
596	15828	10684
597	15861	10662
598	15897	10642
599	15925	10617
600	15957	10593
601	15987	10569
602	16007	10538
603	16030	10510
604	16051	10480
605	16073	10450
606	16095	10421
607	16119	10392
608	16147	10367
609	16178	10343
610	16208	10319
611	16237	10294
612	16260	10265
613	16286	10238
614	16309	10209
615	16337	10184
616	16369	10161
617	16391	10132
618	16414	10103
619	16434	10072
620	16455	10043
621	16476	10013
622	16499	9984
623	16519	9954
624	16542	9925
625	16566	9897
626	16588	9868
627	16612	9840
628	16637	9813
629	16664	9786
630	16699	9765
631	16724	9738
632	16748	9710
633	16776	9684
634	16808	9661
635	16829	9631
636	16849	9601
637	16871	9572
638	16896	9545
639	16918	9516
640	16940	9487
641	16963	9459
642	16989	9432
643	17014	9405
644	17039	9378
645	17064	9351
646	17091	9324
647	17116	9297
648	17145	9272
649	17166	9243
650	17187	9214
651	17208	9185
652	17231	9156
653	17259	9130
654	17286	9105
655	17310	9077
656	17338	9051
657	17368	9027
658	17402	9005
659	17432	8980
660	17463	8956
661	17484	8927
662	17506	8898
663	17527	8869
664	17548	8840
665	17569	8811
666	17592	8782
667	17614	8754
668	17638	8727
669	17661	8699
670	17686	8671
671	17710	8644
672	17736	8617
673	17763	8591
674	17791	8566
675	17817	8539
676	17847	8515
677	17878	8490
678	17908	8466
679	17932	8438
680	17954	8410
681	17974	8381
682	17997	8352
683	18018	8324
684	18040	8295
685	18060	8266
686	18082	8238
687	18102	8209
688	18123	8180
689	18149	8154
690	18171	8126
691	18196	8099
692	18222	8072
693	18245	8044
694	18271	8018
695	18295	7990
696	18322	7965
697	18354	7941
698	18388	7918
699	18415	7892
700	18437	7864
701	18462	7837
702	18484	7809
703	18507	7781
704	18529	7753
705	18554	7726
706	18579	7699
707	18606	7673
708	18630	7646
709	18658	7621
710	18688	7596
711	18710	7568
712	18731	7539
713	18752	7511
714	18774	7483
715	18795	7455
716	18817	7427
717	18841	7399
718	18877	7377
719	18912	7354
720	18935	7327
721	18963	7301
722	18991	7276
723	19014	7248
724	19041	7222
725	19070	7197
726	19090	7168
727	19112	7140
728	19140	7115
729	19162	7087
730	19186	7060
731	19208	7032
732	19228	7004
733	19250	6976
734	19272	6948
735	19295	6921
736	19326	6896
737	19355	6871
738	19390	6848
739	19416	6822
740	19441	6795
741	19462	6767
742	19485	6739
743	19508	6712
744	19530	6684
745	19551	6657
746	19572	6629
747	19593	6601
748	19618	6574
749	19641	6547
750	19662	6519
751	19684	6491
752	19709	6465
753	19734	6438
754	19764	6413
755	19791	6387
756	19821	6362
757	19843	6335
758	19863	6307
759	19886	6280
760	19919	6255
761	19953	6232
762	19982	6206
763	20006	6180
764	20027	6152
765	20047	6124
766	20068	6096
767	20093	6069
768	20115	6042
769	20136	6014
770	20157	5987
771	20185	5961
772	20216	5936
773	20246	5911
774	20269	5884
775	20295	5858
776	20316	5830
777	20336	5802
778	20356	5775
779	20380	5748
780	20404	5721
781	20430	5695
782	20459	5669
783	20479	5642
784	20500	5614
785	20525	5588
786	20557	5563
787	20586	5538
788	20617	5513
789	20638	5486
790	20658	5458
791	20680	5431
792	20703	5404
793	20728	5377
794	20750	5350
795	20775	5324
796	20800	5297
797	20822	5270
798	20843	5243
799	20867	5216
800	20892	5190
801	20915	5163
802	20939	5137
803	20968	5111
804	20998	5086
805	21030	5062
806	21063	5037
807	21086	5010
808	21111	4984
809	21140	4958
810	21168	4933
811	21190	4906
812	21210	4878
813	21232	4851
814	21251	4824
815	21272	4796
816	21295	4770
817	21323	4744
818	21351	4718
819	21375	4692
820	21401	4666
821	21423	4639
822	21455	4614
823	21493	4590
824	21530	4567
825	21563	4542
826	21595	4517
827	21619	4491
828	21650	4465
829	21672	4439
830	21698	4412
831	21720	4385
832	21742	4358
833	21769	4332
834	21794	4306
835	21814	4279
836	21836	4252
837	21866	4227
838	21892	4201
839	21920	4175
840	21949	4149
841	21974	4123
842	22000	4097
843	22035	4073
844	22071	4048
845	22102	4023
846	22135	3998
847	22165	3973
848	22191	3946
849	22219	3921
850	22246	3895
851	22271	3868
852	22293	3841
853	22318	3815
854	22344	3789
855	22369	3763
856	22395	3737
857	22417	3710
858	22438	3683
859	22461	3656
860	22484	3629
861	22507	3603
862	22538	3578
863	22568	3552
864	22598	3526
865	22626	3501
866	22656	3475
867	22681	3449
868	22703	3422
869	22726	3395
870	22748	3369
871	22771	3342
872	22797	3316
873	22822	3290
874	22848	3264
875	22867	3237
876	22890	3210
877	22914	3183
878	22936	3157
879	22960	3130
880	22987	3105
881	23007	3078
882	23033	3052
883	23056	3025
884	23084	2999
885	23114	2974
886	23137	2947
887	23159	2921
888	23182	2894
889	23207	2868
890	23234	2842
891	23261	2816
892	23285	2790
893	23313	2764
894	23336	2737
895	23363	2711
896	23389	2685
897	23413	2659
898	23439	2633
899	23463	2607
900	23486	2580
901	23506	2553
902	23530	2527
903	23557	2501
904	23580	2475
905	23609	2449
906	23636	2423
907	23660	2397
908	23682	2370
909	23703	2344
910	23732	2318
911	23757	2292
912	23779	2265
913	23803	2239
914	23826	2213
915	23849	2187
916	23879	2161
917	23902	2135
918	23925	2108
919	23950	2082
920	23972	2056
921	23993	2029
922	24030	2004
923	24052	1978
924	24077	1952
925	24098	1925
926	24122	1899
927	24152	1873
928	24183	1848
929	24216	1822
930	24249	1797
931	24281	1771
932	24312	1745
933	24334	1719
934	24362	1693
935	24384	1667
936	24408	1641
937	24434	1615
938	24462	1589
939	24493	1563
940	24514	1537
941	24543	1511
942	24577	1485
943	24607	1459
944	24639	1434
945	24669	1408
946	24702	1382
947	24732	1356
948	24763	1330
949	24792	1304
950	24812	1278
951	24834	1252
952	24862	1226
953	24881	1199
954	24903	1173
955	24924	1147
956	24948	1120
957	24973	1094
958	24998	1068
959	25025	1042
960	25052	1016
961	25082	990
962	25108	964
963	25135	938
964	25162	912
965	25190	886
966	25220	860
967	25252	834
968	25275	808
969	25302	782
970	25324	756
971	25349	730
972	25374	704
973	25402	678
974	25432	652
975	25464	626
976	25485	599
977	25505	573
978	25525	547
979	25546	521
980	25566	495
981	25585	468
982	25605	442
983	25625	416
984	25647	390
985	25670	364
986	25697	338
987	25723	312
988	25746	286
989	25772	260
990	25793	234
991	25814	208
992	25839	182
993	25862	156
994	25883	130
995	25904	104
996	25928	78
997	25958	52
998	25989	26
999	26019	0
