iter	Passed	Remaining
516	14618	13656
517	14648	13630
518	14675	13600
519	14702	13571
520	14729	13541
521	14748	13505
522	14778	13479
523	14816	13458
524	14843	13429
525	14870	13400
526	14897	13371
527	14924	13341
528	14952	13312
529	14978	13283
530	14997	13246
531	15024	13217
532	15052	13188
533	15079	13159
534	15106	13129
535	15133	13100
536	15160	13071
537	15191	13045
538	15217	13015
539	15245	12986
540	15260	12947
541	15287	12918
542	15314	12889
543	15377	12890
544	15423	12876
545	15460	12855
546	15472	12813
547	15499	12784
548	15526	12755
549	15554	12726
550	15581	12697
551	15619	12676
552	15648	12648
553	15675	12619
554	15702	12590
555	15730	12561
556	15756	12531
557	15783	12502
558	15810	12472
559	15838	12444
560	15878	12425
561	15906	12397
562	15934	12368
563	15961	12338
564	15987	12309
565	16014	12279
566	16042	12250
567	16069	12222
568	16096	12192
569	16124	12163
570	16151	12134
571	16178	12105
572	16204	12075
573	16232	12047
574	16260	12018
575	16288	11990
576	16315	11961
577	16343	11932
578	16405	11928
579	16441	11906
580	16469	11877
581	16497	11848
582	16525	11820
583	16552	11790
584	16579	11761
585	16611	11735
586	16633	11703
587	16661	11674
588	16688	11645
589	16716	11616
590	16743	11587
591	16762	11552
592	16790	11523
593	16819	11495
594	16856	11473
595	16868	11434
596	16895	11405
597	16922	11376
598	16950	11347
599	16977	11318
600	17004	11289
601	17019	11251
602	17033	11214
603	17061	11185
604	17088	11156
605	17115	11127
606	17142	11098
607	17153	11059
608	17180	11030
609	17207	11001
610	17234	10972
611	17261	10943
612	17288	10914
613	17315	10885
614	17342	10856
615	17370	10828
616	17402	10802
617	17463	10794
618	17494	10767
619	17520	10738
620	17565	10720
621	17583	10685
622	17606	10654
623	17633	10625
624	17659	10595
625	17686	10566
626	17713	10537
627	17740	10508
628	17768	10480
629	17794	10450
630	17821	10421
631	17849	10393
632	17875	10364
633	17910	10339
634	17940	10312
635	17966	10282
636	17994	10254
637	18021	10225
638	18049	10196
639	18075	10167
640	18103	10139
641	18131	10110
642	18159	10082
643	18186	10053
644	18214	10024
645	18224	9987
646	18251	9957
647	18278	9928
648	18306	9900
649	18332	9871
650	18359	9842
651	18386	9813
652	18412	9784
653	18516	9796
654	18569	9780
655	18596	9752
656	18624	9723
657	18651	9694
658	18678	9665
659	18705	9636
660	18731	9606
661	18759	9578
662	18786	9549
663	18816	9521
664	18842	9492
665	18869	9463
666	18896	9433
667	18924	9405
668	18951	9376
669	18993	9354
670	19020	9326
671	19047	9297
672	19075	9268
673	19101	9239
674	19127	9209
675	19142	9174
676	19169	9146
677	19196	9117
678	19224	9088
679	19234	9051
680	19261	9022
681	19288	8993
682	19315	8965
683	19342	8936
684	19370	8907
685	19397	8878
686	19424	8850
687	19451	8821
688	19479	8792
689	19514	8767
690	19561	8747
691	19574	8712
692	19621	8692
693	19649	8663
694	19676	8635
695	19703	8606
696	19730	8577
697	19759	8549
698	19787	8520
699	19815	8492
700	19842	8463
701	19869	8434
702	19896	8405
703	19924	8377
704	19951	8348
705	19980	8320
706	20014	8294
707	20044	8266
708	20071	8238
709	20098	8209
710	20125	8180
711	20136	8145
712	20163	8116
713	20190	8087
714	20217	8058
715	20243	8029
716	20270	8000
717	20297	7971
718	20324	7943
719	20351	7914
720	20378	7885
721	20404	7856
722	20432	7828
723	20450	7796
724	20478	7767
725	20504	7738
726	20536	7711
727	20567	7684
728	20619	7664
729	20654	7639
730	20681	7610
731	20708	7581
732	20736	7553
733	20763	7524
734	20791	7496
735	20818	7467
736	20847	7439
737	20875	7410
738	20902	7382
739	20930	7354
740	20957	7325
741	20984	7296
742	21011	7267
743	21045	7241
744	21079	7214
745	21106	7186
746	21134	7157
747	21161	7129
748	21189	7100
749	21216	7072
750	21243	7043
751	21269	7014
752	21296	6985
753	21303	6950
754	21330	6921
755	21356	6892
756	21383	6864
757	21410	6835
758	21438	6807
759	21465	6778
760	21499	6752
761	21518	6720
762	21546	6692
763	21573	6664
764	21635	6646
765	21673	6620
766	21684	6587
767	21711	6558
768	21737	6529
769	21765	6501
770	21792	6472
771	21820	6444
772	21847	6415
773	21875	6387
774	21903	6359
775	21931	6330
776	21946	6298
777	21973	6270
778	22001	6241
779	22028	6213
780	22056	6184
781	22094	6159
782	22123	6131
783	22150	6102
784	22178	6074
785	22188	6041
786	22215	6012
787	22243	5984
788	22269	5955
789	22296	5927
790	22323	5898
791	22350	5869
792	22377	5841
793	22404	5812
794	22432	5784
795	22459	5756
796	22493	5729
797	22522	5701
798	22533	5668
799	22559	5639
800	22586	5611
801	22613	5582
802	22719	5573
803	22755	5547
804	22783	5518
805	22809	5490
806	22836	5461
807	22863	5432
808	22890	5404
809	22917	5375
810	22945	5347
811	22972	5318
812	22998	5290
813	23026	5261
814	23053	5232
815	23080	5204
816	23107	5175
817	23133	5147
818	23165	5119
819	23175	5087
820	23207	5059
821	23234	5031
822	23261	5002
823	23288	4974
824	23315	4945
825	23343	4917
826	23369	4888
827	23397	4860
828	23423	4831
829	23450	4803
830	23477	4774
831	23489	4743
832	23519	4715
833	23546	4686
834	23574	4658
835	23601	4629
836	23629	4601
837	23656	4573
838	23683	4544
839	23710	4516
840	23778	4495
841	23827	4471
842	23854	4442
843	23881	4414
844	23911	4386
845	23941	4358
846	23969	4329
847	23997	4301
848	24024	4272
849	24051	4244
850	24078	4215
851	24105	4187
852	24132	4158
853	24151	4128
854	24178	4100
855	24206	4072
856	24245	4045
857	24265	4016
858	24293	3987
859	24320	3959
860	24347	3930
861	24374	3902
862	24402	3873
863	24429	3845
864	24458	3817
865	24473	3786
866	24500	3758
867	24530	3730
868	24558	3702
869	24584	3673
870	24611	3645
871	24638	3616
872	24665	3588
873	24692	3559
874	24719	3531
875	24746	3502
876	24776	3474
877	24850	3452
878	24894	3426
879	24922	3398
880	24949	3369
881	24976	3341
882	24991	3311
883	25018	3282
884	25045	3254
885	25087	3227
886	25116	3199
887	25143	3171
888	25171	3142
889	25198	3114
890	25225	3085
891	25252	3057
892	25280	3029
893	25310	3000
894	25345	2973
895	25372	2945
896	25400	2916
897	25426	2888
898	25454	2859
899	25481	2831
900	25511	2803
901	25539	2774
902	25566	2746
903	25593	2717
904	25621	2689
905	25648	2661
906	25675	2632
907	25703	2604
908	25730	2575
909	25757	2547
910	25784	2519
911	25811	2490
912	25879	2466
913	25914	2438
914	25941	2409
915	25967	2381
916	25994	2352
917	26021	2324
918	26049	2295
919	26076	2267
920	26104	2239
921	26131	2210
922	26159	2182
923	26185	2153
924	26213	2125
925	26241	2097
926	26267	2068
927	26294	2040
928	26333	2012
929	26361	1984
930	26389	1955
931	26416	1927
932	26444	1898
933	26471	1870
934	26501	1842
935	26529	1814
936	26557	1785
937	26584	1757
938	26612	1728
939	26638	1700
940	26665	1671
941	26692	1643
942	26720	1615
943	26747	1586
944	26774	1558
945	26801	1529
946	26829	1501
947	26856	1473
948	26931	1447
949	26993	1420
950	27026	1392
951	27052	1364
952	27079	1335
953	27106	1307
954	27133	1278
955	27160	1250
956	27187	1221
957	27218	1193
958	27254	1165
959	27284	1136
960	27311	1108
961	27338	1079
962	27366	1051
963	27394	1023
964	27422	994
965	27461	966
966	27492	938
967	27522	909
968	27550	881
969	27578	852
970	27606	824
971	27633	796
972	27661	767
973	27688	739
974	27715	710
975	27742	682
976	27769	653
977	27796	625
978	27824	596
979	27851	568
980	27878	539
981	27905	511
982	27932	483
983	27966	454
984	28033	426
985	28067	398
986	28095	370
987	28122	341
988	28149	313
989	28177	284
990	28204	256
991	28232	227
992	28260	199
993	28287	170
994	28314	142
995	28340	113
996	28368	85
997	28394	56
998	28422	28
999	28449	0
